t v
23.671055 0.238294355121
23.691059 0.232526786761
23.71106 0.223260961635
23.731063 0.217240006703
23.751063 0.208704983272
23.771063 0.203521505005
23.791065 0.198429509438
23.811066 0.191511345106
23.831069 0.184803681276
23.851071 0.177686390372
23.871074 0.160783986352
23.891076 0.145489422196
23.911076 0.131649752262
23.931077 0.11912657985
23.951081 0.107794673237
23.971082 0.0975407133563
23.991082 0.0882621606091
24.011085 0.0798662294681
24.052004 0.0722689606217
24.072007 0.0653943813815
24.09201 0.0591737459552
24.112012 0.0535448479884
24.132013 0.0484513985014
24.152017 0.0438424629995
24.172021 0.0396719521276
24.192023 0.035898160777
24.212023 0.0324833510341
24.232023 0.0293933748016
24.252024 0.0265973323171
24.272029 0.0240672631557
24.292034 0.021777866626
24.312035 0.0197062487624
24.332039 0.0178316933865
24.352043 0.0161354549445
24.372046 0.0146005710519
24.39205 0.0132116928698
24.41205 0.0119549316165
24.43205 0.0108177196793
24.452052 0.00978868493886
24.472055 0.00885753704784
24.492057 0.0080149645273
24.51206 0.00725254165203
24.532061 0.00656264419327
24.552066 0.00593837317646
24.57207 0.0053734858914
24.592071 0.00486233346526
24.612072 0.00439980437377
24.632073 0.00398127332602
24.652076 0.00360255501154
24.672077 0.00325986224716
24.692078 0.00294976810526
24.712082 0.00266917164441
24.732082 0.0024152669
24.752084 0.0021855148246
24.77209 0.00197761789744
24.792094 0.00178949714925
24.812094 0.00161927137256
24.832098 0.00146523830959
24.852099 0.00132585762972
24.872101 0.00119973552615
24.892101 0.00108561077784
24.912103 0.000982342137302
24.932106 0.00088889691814
24.952106 0.000804340668161
24.97211 0.000727827824863
24.992111 0.000658593259813
25.012111 0.000595944627362
25.053002 0.000539255441184
25.073006 0.000487958809418
25.09301 0.000441541765747
25.113012 0.000399540139732
25.133015 0.000361533915115
25.153018 0.00032714302965
25.173018 0.00029602357448
25.193018 0.000267864355056
25.213018 0.000242383779182
25.233018 0.0002193270411
25.253021 0.000198463573429
25.273023 0.000179584741492
25.293023 0.00016250175697
25.313023 0.000147043790018
25.333024 0.000133056260966
25.353027 0.000120399294524
25.373028 0.000108946321027
25.393031 9.85828107397e-05
25.413032 8.92051285602e-05
25.433035 8.07194976664e-05
25.453039 7.30410617492e-05
25.473039 6.60930364495e-05
25.493039 5.98059415143e-05
25.513039 5.41169059943e-05
25.533039 4.89690395342e-05
25.553043 4.43108634694e-05
25.573044 4.00957960394e-05
25.593044 3.62816865697e-05
25.613044 3.28303939657e-05
25.633045 2.97074053014e-05
25.653048 2.68814906901e-05
25.67305 2.43243909857e-05
25.69305 2.20105351912e-05
25.71305 1.99167847485e-05
25.73305 1.80222021534e-05
25.75305 1.63078415798e-05
25.773055 1.4756559422e-05
25.793055 1.33528428584e-05
25.813055 1.20826547233e-05
25.833058 1.09332931356e-05
25.85306 9.89326447914e-06
25.87306 8.95216846751e-06
25.893061 8.10059414056e-06
25.913065 7.330025755e-06
25.933067 6.632757627e-06
25.953071 6.00181707527e-06
25.973071 5.43089469429e-06
25.993071 4.91428126026e-06
26.013073 4.44681063882e-06
26.054001 4.02380812378e-06
26.074001 3.64104368997e-06
26.094001 3.29468969307e-06
26.114004 2.98128259309e-06
26.134009 2.69768831904e-06
26.154012 2.44107092819e-06
26.174012 2.20886424662e-06
26.194016 1.99874620751e-06
26.214017 1.80861563048e-06
26.234021 1.63657120975e-06
26.254022 1.48089250112e-06
