Timestamp,A_x,A_y,A_z,B_x,B_y,B_z,Altitude
5.994111,-7.1635,-6.6032,0.4214,-7.1108,-6.6272,0.5459,618.80
6.014112,-7.3358,-6.4308,0.3352,-7.4172,-6.2776,0.3639,617.65
6.055017,-7.5369,-6.3351,0.5890,-7.5082,-6.1244,0.6033,617.65
6.075019,-7.5369,-6.1004,0.7326,-7.4603,-5.8706,0.5602,617.65
6.095019,-7.4747,-6.1196,0.6416,-7.4412,-5.9472,0.5842,617.65
6.115021,-7.3981,-6.1962,0.5363,-7.3933,-6.0717,0.5794,617.65
6.135024,-7.4220,-6.4021,0.3831,-7.4508,-6.2153,0.3400,617.65
6.155024,-7.4555,-6.3638,0.4070,-7.3550,-6.2728,0.3256,617.65
6.175028,-7.4891,-6.3303,0.5698,-7.4364,-6.1962,0.4836,617.65
6.195028,-7.2832,-6.3973,0.5411,-7.3023,-6.2058,0.5124,617.65
6.215029,-7.2496,-6.6415,0.5028,-7.2161,-6.5649,0.8954,617.65
6.235033,-7.0916,-6.6080,0.5219,-7.1204,-6.5888,0.4788,617.65
6.255036,-7.1347,-6.6032,0.4262,-7.1299,-6.6080,0.5124,617.65
6.275040,-7.2018,-6.7229,0.5555,-7.1443,-6.8283,0.5459,617.65
6.295040,-7.0773,-6.7756,0.4262,-6.8187,-7.0054,0.5842,617.65
6.315043,-7.1251,-6.7325,0.3735,-7.1204,-6.9863,0.4741,617.65
6.335045,-7.0868,-6.6894,0.4741,-7.0581,-6.6846,0.3783,617.65
6.355045,-7.1395,-6.6798,0.4884,-7.1156,-6.6750,0.2586,617.65
6.375045,-7.1347,-6.7852,0.4645,-7.0533,-6.9719,0.4836,617.65
6.395048,-6.9911,-6.8953,0.4405,-6.9528,-7.0294,0.4310,617.65
6.415051,-6.9145,-6.9959,0.4741,-6.8953,-7.2353,0.5315,617.65
6.435056,-6.9336,-7.0437,0.4453,-6.7469,-7.2832,0.3543,617.65
