Timestamp,A_x,A_y,A_z,B_x,B_y,B_z,Altitude,,,,,,,,,,,,,,,,,,,,,,
2.791061,17.99,-3.0837,2.6097,20.8152,4.8746,-2.7725,616.24,,,,,,,,,,,,,,,,,-23.68275862,-1.825835401,1.723926095,100.3077138,4.026587151,28.64862806
2.811063,4.4388,4.4628,-6.0669,8.6479,4.7597,-4.5729,616.24,,,,,,,,,,,,,,,,,39.20344828,-1.764527817,3.730581909,41.14245193,4.599713461,13.3037925
2.831066,14.5232,3.7254,-3.9504,18.8711,2.3415,-8.9543,616.24,,,,,,,,,,,,,,,,,1.462561576,-1.811774844,4.553513233,3.72292968,4.865856903,-11.71235868
2.85107,10.8745,-4.8602,-4.118,8.3749,-0.5602,-4.8028,616.24,,,,,,,,,,,,,,,,,-6.817241379,-1.882709783,4.627982995,-231.3528792,4.631627289,-19.23930324
2.871074,7.4077,2.9161,-2.2505,13.5416,4.2569,3.0263,616.24,,,,,,,,,,,,,,,,,21.18226601,-1.954749767,0,274.7916178,4.24685655,40.12763246
2.891074,7.0725,4.4963,3.8259,11.3485,4.1037,0.2777,616.24,,,,,,,,,,,,,,,,,6.604926108,-2.069391604,5.496931522,-45.36869368,5.049622704,-30.53741564
2.911077,9.7779,0.6512,3.6823,14.9781,8.2073,0.1676,616.24,,,,,,,,,,,,,,,,,-1.933990148,-2.207414353,4.589557648,23.58353598,4.438805235,-18.37561222
2.931079,6.5697,1.5467,1.5802,8.8921,4.8602,-2.5618,616.24,,,,,,,,,,,,,,,,,37.22216749,-2.353355143,5.061299119,-83.93830401,4.071236188,-6.750233787
2.951079,11.7124,1.1013,1.087,13.1968,-0.7709,10.5297,616.24,,,,,,,,,,,,,,,,,16.3226601,-2.575256238,3.382365162,-33.9117931,4.278020647,-9.586509324
2.97108,7.6758,6.8331,-0.5555,10.9463,5.6599,2.5235,616.24,,,,,,,,,,,,,,,,,-9.222660099,-2.78112015,2.7041293,65.48179934,4.4280543,-20.28419308
